lat,lon,count
40.181,-73.596,1
40.181,-73.694,1
40.183,-73.646,1
40.183,-73.96,1
40.183,-73.966,1
40.183,-73.971,1
40.183,-73.979,1
40.183,-73.989,1
40.183,-73.998,1
40.183,-74.005,1
40.183,-74.008,1
40.183,-74.012,1
40.186,-73.601,1
40.186,-73.621,1
40.187,-73.598,1
40.187,-73.605,1
40.187,-73.628,1
40.188,-73.126,1
40.188,-73.592,1
40.189,-74.094,1
40.191,-73.601,1
40.191,-73.624,1
40.192,-73.601,1
40.192,-73.605,1
40.193,-73.624,1
40.194,-73.435,1
40.194,-73.557,1
40.194,-73.564,1
40.194,-73.595,1
40.194,-73.599,1
40.194,-73.633,1
40.194,-73.659,1
40.194,-73.79,1
40.195,-73.595,1
40.195,-73.61,1
40.197,-73.589,1
40.197,-73.65,1
40.198,-73.548,1
40.198,-73.553,1
40.198,-73.583,1
40.198,-73.618,1
40.198,-73.63,1
40.198,-73.655,1
40.198,-73.662,1
40.198,-73.677,1
40.2,-73.521,1
40.2,-73.621,1
40.2,-73.661,1
40.2,-73.771,2
40.2,-73.885,1
40.2,-73.964,1
40.2,-73.967,1
40.2,-73.971,1
40.2,-73.975,1
40.2,-73.981,1
40.2,-73.982,1
40.2,-73.989,1
40.2,-73.992,1
40.201,-73.633,1
40.202,-73.12,1
40.203,-73.538,1
40.203,-73.59,1
40.203,-73.614,1
40.204,-73.625,1
40.204,-73.667,1
40.205,-73.514,1
40.205,-73.625,1
40.206,-73.614,1
40.207,-73.658,1
40.208,-73.498,1
40.208,-73.625,1
40.208,-73.639,1
40.208,-73.683,1
40.208,-74.705,1
40.21,-73.44,1
40.21,-73.634,1
40.21,-74.114,6
40.211,-74.097,1
40.212,-74.381,1
40.213,-73.674,1
40.213,-73.68,1
40.214,-73.515,1
40.214,-73.618,1
40.216,-73.61,1
40.216,-73.614,1
40.217,-73.515,1
40.217,-73.61,1
40.217,-73.946,1
40.217,-73.954,1
40.217,-73.971,1
40.217,-73.978,1
40.217,-73.999,1
40.217,-74.005,1
40.218,-73.451,1
40.218,-73.51,1
40.218,-73.619,1
40.219,-73.592,1
40.219,-73.91,1
40.22,-73.618,1
40.22,-73.67,1
40.221,-73.609,1
40.221,-73.618,1
40.222,-73.619,1
40.222,-73.793,1
40.223,-73.511,1
40.223,-73.689,1
40.224,-74.171,1
40.226,-74.224,5
40.228,-73.617,1
40.228,-73.627,1
40.229,-73.787,1
40.229,-74.093,1
40.231,-74.077,1
40.232,-73.624,1
40.233,-73.863,1
40.233,-73.916,1
40.233,-73.954,1
40.233,-73.977,1
40.233,-73.99,1
40.233,-74.004,1
40.233,-74.005,1
40.233,-74.102,1
40.234,-73.615,1
40.235,-73.505,3
40.236,-73.89,1
40.236,-74.116,1
40.237,-73.507,1
40.237,-73.626,1
40.237,-73.942,1
40.237,-74.045,1
40.239,-73.627,1
40.239,-75.354,1
40.24,-73.493,1
40.24,-73.605,1
40.24,-74.04,4
40.24,-74.343,2
40.241,-73.587,1
40.241,-73.785,1
40.242,-73.631,1
40.243,-74.339,1
40.246,-74.285,1
40.247,-74.381,1
40.248,-73.495,1
40.25,-73.897,1
40.25,-73.976,1
40.25,-73.981,1
40.25,-73.985,1
40.25,-73.988,1
40.25,-74.005,1
40.25,-74.013,1
40.25,-74.151,1
40.252,-73.581,1
40.252,-74.536,1
40.254,-73.655,1
40.254,-73.78,1
40.255,-73.752,1
40.255,-74.052,1
40.256,-73.586,1
40.257,-73.877,3
40.257,-74.631,1
40.258,-73.573,1
40.258,-74.395,1
40.259,-73.497,1
40.259,-73.575,1
40.26,-74.602,1
40.261,-73.713,1
40.261,-73.743,1
40.261,-74.026,1
40.261,-74.509,1
40.262,-73.753,1
40.262,-73.758,1
40.263,-73.575,1
